parent_theme_id,parent_theme_label,candidate_term,candidate_term_norm,candidate_score,pilot_docfreq,stem_score,name_noise_flag,candidate_source
TH035,Stakeholder Participation,sustainable development nssd,sustainable development nssd,4.607221104371521,1,0,False,pilot_logodds_distinctive_ngram
TH035,Stakeholder Participation,involve stakeholders,involve stakeholders,4.607221104371521,1,1,False,pilot_logodds_distinctive_ngram
TH035,Stakeholder Participation,long lasting,long lasting,4.607221104371521,2,0,False,pilot_logodds_distinctive_ngram
TH035,Stakeholder Participation,engagement gap,engagement gap,4.607221104371521,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,respective regime,respective regime,6.9175060386446665,1,1,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,bureaucratic organizations,bureaucratic organizations,6.9175060386446665,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,difference ways,difference ways,6.9175060386446665,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,sandford,sandford,6.582269856106793,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,attached called,attached called,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,signiªcantly,signiªcantly,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,thereof,thereof,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,thereof respect,thereof respect,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,thereof respect secretariat,thereof respect secretariat,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,actors global environmental,actors global environmental,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,combat desertiªcation countries,combat desertiªcation countries,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,type international organization,type international organization,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,respect secretariat,respect secretariat,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,protocol ozone secretariat,protocol ozone secretariat,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,civil servants employed,civil servants employed,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,authority differences,authority differences,6.580724491782819,0,1,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,authority differences authority,authority differences authority,6.580724491782819,0,1,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,authority use,authority use,6.580724491782819,0,1,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,paper read,paper read,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,experiencing drought desertiªcation,experiencing drought desertiªcation,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,speciªc bureaucratic,speciªc bureaucratic,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,source bureaucratic,source bureaucratic,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,politics ªrst,politics ªrst,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,servants employed,servants employed,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,drought desertiªcation particularly,drought desertiªcation particularly,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,drought desertiªcation,drought desertiªcation,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,peculiar,peculiar,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,overall effectiveness,overall effectiveness,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,differences authority use,differences authority use,6.580724491782819,0,1,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,ozone secretariat secretariat,ozone secretariat secretariat,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,differences authority,differences authority,6.580724491782819,0,1,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,called rio,called rio,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,called rio conventions,called rio conventions,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,use thereof,use thereof,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,use thereof respect,use thereof respect,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,authority use thereof,authority use thereof,6.580724491782819,0,1,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,source bureaucratic authority,source bureaucratic authority,6.580724491782819,0,1,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,political thought,political thought,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,attached called rio,attached called rio,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,desertiªcation particularly africa,desertiªcation particularly africa,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,desertiªcation countries experiencing,desertiªcation countries experiencing,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,desertiªcation particularly,desertiªcation particularly,6.580724491782819,1,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,desertiªcation countries,desertiªcation countries,6.580724491782819,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,passive,passive,6.308450540594911,2,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,public nonstate actors,public nonstate actors,5.818891605480405,1,1,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,secretariat desertiªcation,secretariat desertiªcation,5.818891605480405,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,secretariat desertiªcation secretariat,secretariat desertiªcation secretariat,5.818891605480405,0,0,False,pilot_logodds_distinctive_ngram
TH036,Treaty Secretariats Stage,bear bureaucratic,bear bureaucratic,5.818891605480405,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,problematiques ios,problematiques ios,7.011675759949052,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,denser,denser,7.011675759949052,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,notions causality,notions causality,7.011675759949052,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,causality,causality,6.702943870707982,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,causes effects,causes effects,6.250008402393518,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,cells,cells,6.250008402393518,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,political control,political control,5.913061331955216,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,ios able,ios able,5.913061331955216,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,actor groups,actor groups,5.913061331955216,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,trial,trial,5.913061331955216,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,able learn,able learn,5.913061331955216,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,insulate,insulate,5.402233568858922,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,environmental problematique,environmental problematique,5.402233568858922,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,countries learn,countries learn,5.401761099732286,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,held epistemic,held epistemic,5.401761099732286,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,available international institutions,available international institutions,5.401761099732286,0,1,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,countries instance,countries instance,5.401761099732286,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,served consultant,served consultant,5.401761099732286,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,legitimacy international,legitimacy international,5.401761099732286,0,1,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,development sd,development sd,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,speak power,speak power,5.401761099732286,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,originally solicited,originally solicited,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,accompanies,accompanies,5.401761099732286,2,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,living standards better,living standards better,5.401761099732286,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,legitimized,legitimized,5.401761099732286,2,1,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,change regime focus,change regime focus,5.401761099732286,0,1,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,building concern,building concern,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,environmental issues share,environmental issues share,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,lessons country,lessons country,5.401761099732286,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,complexly,complexly,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,complexly linked,complexly linked,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,simplicity,simplicity,5.401761099732286,2,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,pollution imo,pollution imo,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,focus majority global,focus majority global,5.401761099732286,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,terms social,terms social,5.401761099732286,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,mechanisms available,mechanisms available,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,majority global,majority global,5.401761099732286,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,majority global environmental,majority global environmental,5.401761099732286,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,technical consensual,technical consensual,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,policy studies journal,policy studies journal,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,instance unep,instance unep,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,environmental risks social,environmental risks social,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,reprinted permission john,reprinted permission john,5.401761099732286,0,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,stopping,stopping,5.401761099732286,2,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,outreach efforts,outreach efforts,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,significant social,significant social,5.401761099732286,1,0,False,pilot_logodds_distinctive_ngram
TH037,Learning Agents Emerging,general acceptance,general acceptance,5.401761099732286,2,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,actors expectations,actors expectations,6.807501196639693,2,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,implicit explicit principles,implicit explicit principles,6.470751644431568,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,converge given,converge given,6.470751644431568,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,converge given area,converge given area,6.470751644431568,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,ecological perspective,ecological perspective,6.470751644431568,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,set expectations,set expectations,6.470751644431568,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,soft law developed,soft law developed,6.470751644431568,0,1,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,expectations converge given,expectations converge given,6.470751644431568,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,expectations converge,expectations converge,6.470751644431568,2,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,given area international,given area international,6.470751644431568,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,new beliefs,new beliefs,6.470751644431568,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,area international relations,area international relations,6.470751644431568,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,sets implicit,sets implicit,6.470751644431568,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,actors expectations converge,actors expectations converge,6.470751644431568,2,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,sets implicit explicit,sets implicit explicit,6.470751644431568,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,new ecological beliefs,new ecological beliefs,6.470751644431568,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,environmental behavior,environmental behavior,6.470751644431568,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,explicit principles,explicit principles,6.470751644431568,2,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,entails set,entails set,6.470751644431568,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,implicit explicit,implicit explicit,6.470751644431568,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,sufficiently broad,sufficiently broad,5.708886761758684,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,epigov,epigov,5.372137209550559,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,time state,time state,5.372137209550559,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,given area,given area,5.372137209550559,2,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,did constitute,did constitute,5.372137209550559,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,features international,features international,5.372137209550559,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,visits,visits,5.372137209550559,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,law developed,law developed,5.198058991775186,2,1,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,state practices,state practices,4.861584608931862,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,new ecological,new ecological,4.861584608931862,2,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,informal institutions,informal institutions,4.86130943956706,2,2,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,dahl,dahl,4.86130943956706,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,vigorously,vigorously,4.86130943956706,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,evolution international,evolution international,4.86130943956706,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,institutional organizational,institutional organizational,4.86130943956706,0,1,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,ascertained,ascertained,4.86130943956706,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,refuse entry,refuse entry,4.861034347080269,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,greenpeace regularly monitors,greenpeace regularly monitors,4.861034347080269,0,1,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,national environmental policies,national environmental policies,4.861034347080269,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,judged,judged,4.861034347080269,2,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,lack formal,lack formal,4.861034347080269,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,shipments violation international,shipments violation international,4.861034347080269,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,range public,range public,4.861034347080269,0,1,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,given complexity,given complexity,4.861034347080269,0,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,constructivist methodology,constructivist methodology,4.861034347080269,1,0,False,pilot_logodds_distinctive_ngram
TH038,Norms Rules Strategies,presented way,presented way,4.861034347080269,0,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,actors expectations,actors expectations,7.194505821748611,2,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,given area international,given area international,6.857626253146205,0,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,soft law developed,soft law developed,6.857626253146205,0,1,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,expectations converge,expectations converge,6.857626253146205,2,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,expectations converge given,expectations converge given,6.857626253146205,0,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,actors expectations converge,actors expectations converge,6.857626253146205,2,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,area international relations,area international relations,6.857626253146205,0,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,converge given area,converge given area,6.857626253146205,0,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,entails set,entails set,6.857626253146205,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,implicit explicit,implicit explicit,6.857626253146205,0,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,converge given,converge given,6.857626253146205,0,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,sets implicit,sets implicit,6.857626253146205,0,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,sets implicit explicit,sets implicit explicit,6.857626253146205,0,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,sufficiently broad,sufficiently broad,6.0958913921563065,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,given area,given area,5.759011823553901,2,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,epigov,epigov,5.759011823553901,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,law developed,law developed,5.585063627461538,2,1,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,dahl,dahl,5.248184058859132,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,institutional organizational,institutional organizational,5.248184058859132,0,1,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,ascertained,ascertained,5.248184058859132,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,informal institutions,informal institutions,5.248184058859132,2,2,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,retard,retard,5.247779033658507,2,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,study collective action,study collective action,5.247779033658507,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,study collective,study collective,5.247779033658507,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,concerns policy,concerns policy,5.247779033658507,0,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,consensus approaches truth,consensus approaches truth,5.247779033658507,0,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,precision,precision,5.247779033658507,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,pollution waste,pollution waste,5.247779033658507,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,formal governance,formal governance,5.247779033658507,2,1,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,formal informal prescribe,formal informal prescribe,5.247779033658507,0,1,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,governance widely,governance widely,5.247779033658507,1,1,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,epistemic communities defined,epistemic communities defined,5.247779033658507,0,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,retain influence,retain influence,5.247779033658507,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,issues likely,issues likely,5.247779033658507,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,embodying,embodying,5.247779033658507,2,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,epistemic communities provide,epistemic communities provide,5.247779033658507,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,epistemic communities shaping,epistemic communities shaping,5.247779033658507,0,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,principal actors responsible,principal actors responsible,5.247779033658507,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,collective actor,collective actor,5.247779033658507,2,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,principal actors,principal actors,5.247779033658507,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,pollution waste management,pollution waste management,5.247779033658507,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,industrial pollution waste,industrial pollution waste,5.247779033658507,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,industrialized states,industrialized states,5.247779033658507,2,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,tracing focused,tracing focused,5.247779033658507,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,states expectations,states expectations,5.247779033658507,1,0,False,pilot_logodds_distinctive_ngram
TH039,Principles Norms Rules,legislature,legislature,5.247779033658507,2,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,manage relationships degenerate,manage relationships degenerate,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,cultural gaps,cultural gaps,7.51671501739464,2,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,cultural gaps networks,cultural gaps networks,7.51671501739464,2,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,enforcement rule,enforcement rule,7.51671501739464,0,2,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,networks manage,networks manage,7.51671501739464,2,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,voluntary energy,voluntary energy,7.51671501739464,2,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,typical network,typical network,7.51671501739464,2,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,voluntary energy legitimacy,voluntary energy legitimacy,7.51671501739464,0,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,skills states international,skills states international,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,relationships degenerate,relationships degenerate,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,political cultural gaps,political cultural gaps,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,relationships degenerate counterproductive,relationships degenerate counterproductive,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,typical network thing,typical network thing,7.51671501739464,0,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,skills states,skills states,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,networks manage relationships,networks manage relationships,7.51671501739464,2,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,enforcement rule making,enforcement rule making,7.51671501739464,0,2,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,legitimacy civil society,legitimacy civil society,7.51671501739464,0,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,legitimacy civil,legitimacy civil,7.51671501739464,0,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,energy legitimacy civil,energy legitimacy civil,7.51671501739464,0,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,building skills,building skills,7.51671501739464,2,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,sector financial muscle,sector financial muscle,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,gaps networks,gaps networks,7.51671501739464,2,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,building skills states,building skills states,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,gaps networks manage,gaps networks manage,7.51671501739464,2,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,sector financial,sector financial,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,financial muscle,financial muscle,7.51671501739464,2,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,combines voluntary,combines voluntary,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,rule making power,rule making power,7.51671501739464,2,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,society sector financial,society sector financial,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,thing combines,thing combines,7.51671501739464,2,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,network thing combines,network thing combines,7.51671501739464,0,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,network thing,network thing,7.51671501739464,0,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,energy legitimacy,energy legitimacy,7.51671501739464,0,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,degenerate counterproductive,degenerate counterproductive,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,thing combines voluntary,thing combines voluntary,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,combines voluntary energy,combines voluntary energy,7.51671501739464,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,civil society sector,civil society sector,6.418100593206425,2,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,making power,making power,6.418100593206425,3,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,manage relationships,manage relationships,6.418100593206425,2,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,degenerate,degenerate,6.418100593206425,2,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,society sector,society sector,6.418100593206425,2,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,political cultural,political cultural,6.418100593206425,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,muscle,muscle,6.418100593206425,2,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,gppns,gppns,6.160156836224784,1,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,msds,msds,5.907272833915767,1,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,response governments,response governments,5.906490040043776,0,1,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,features bretton,features bretton,5.906490040043776,0,0,False,pilot_logodds_distinctive_ngram
TH040,Coordination Capacity,effectiveness development,effectiveness development,5.906490040043776,0,0,False,pilot_logodds_distinctive_ngram
